MFLOPS 	 MFLOPS% 	 REAL_TIME 	 REAL_TIME% 	 PROC_TIME 	 PROC_TIME% 	 N_B
0.00755879	 0	 3073.56	 0	 3060.08	0	1
0.0197814	 0	 1087.58	 0	 1082.69	0	2
0.0493838	 0	 297.373	 0	 296.022	0	4
0.0924579	 0	 184.755	 0	 183.582	0	8
0.105791	 0	 225.186	 0	 224.235	0	16
0.110631	 0	 241.147	 0	 240.2	0	32
0.114918	 0	 252.53	 0	 251.507	0	64
0.103205	 0	 638.856	 0	 636.332	0	128
0.104092	 0	 638.862	 0	 636.316	0	256
0.0904328	 0	 823.217	 0	 819.69	0	512
